active_probability,trial,seed,active_family_count,active_families,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,discovered
0.00,68,100068,0,,family_repair,true,16.699071,12.589071,137,0,0,0,1,
0.00,68,100068,0,,edge_verifier,true,130.999071,12.589071,137,635,0,0,1,
0.00,68,100068,0,,acs,true,21.099071,12.589071,137,0,8,0,1,
0.00,68,100068,0,,oracle_signature,true,16.699071,12.589071,137,0,0,0,1,
0.00,69,100069,0,,blind_repair,true,14.955469,11.085469,129,0,0,0,1,
0.00,69,100069,0,,family_repair,true,14.955469,11.085469,129,0,0,0,1,
0.00,69,100069,0,,edge_verifier,true,129.255469,11.085469,129,635,0,0,1,
0.00,69,100069,0,,acs,true,19.355469,11.085469,129,0,8,0,1,
0.00,69,100069,0,,oracle_signature,true,14.955469,11.085469,129,0,0,0,1,
0.00,70,100070,0,,blind_repair,true,14.999409,11.039409,132,0,0,0,1,
0.00,70,100070,0,,family_repair,true,14.999409,11.039409,132,0,0,0,1,
0.00,70,100070,0,,edge_verifier,true,127.499409,11.039409,132,625,0,0,1,
0.00,70,100070,0,,acs,true,19.399409,11.039409,132,0,8,0,1,
0.00,70,100070,0,,oracle_signature,true,14.999409,11.039409,132,0,0,0,1,
0.00,71,100071,0,,blind_repair,true,16.667287,12.497287,139,0,0,0,1,
0.00,71,100071,0,,family_repair,true,16.667287,12.497287,139,0,0,0,1,
0.00,71,100071,0,,edge_verifier,true,130.967287,12.497287,139,635,0,0,1,
0.00,71,100071,0,,acs,true,21.067287,12.497287,139,0,8,0,1,
0.00,71,100071,0,,oracle_signature,true,16.667287,12.497287,139,0,0,0,1,
0.00,72,100072,0,,blind_repair,true,15.507219,11.607219,130,0,0,0,1,
0.00,72,100072,0,,family_repair,true,15.507219,11.607219,130,0,0,0,1,
0.00,72,100072,0,,edge_verifier,true,128.907219,11.607219,130,630,0,0,1,
0.00,72,100072,0,,acs,true,19.907219,11.607219,130,0,8,0,1,
0.00,72,100072,0,,oracle_signature,true,15.507219,11.607219,130,0,0,0,1,
0.00,73,100073,0,,blind_repair,true,16.549666,12.529666,134,0,0,0,1,
0.00,73,100073,0,,family_repair,true,16.549666,12.529666,134,0,0,0,1,
0.00,73,100073,0,,edge_verifier,true,128.149666,12.529666,134,620,0,0,1,
0.00,73,100073,0,,acs,true,20.949666,12.529666,134,0,8,0,1,
0.00,73,100073,0,,oracle_signature,true,16.549666,12.529666,134,0,0,0,1,
0.00,74,100074,0,,blind_repair,true,16.901521,12.551521,145,0,0,0,1,
0.00,74,100074,0,,family_repair,true,16.901521,12.551521,145,0,0,0,1,
0.00,74,100074,0,,edge_verifier,true,131.201521,12.551521,145,635,0,0,1,
0.00,74,100074,0,,acs,true,21.301521,12.551521,145,0,8,0,1,
0.00,74,100074,0,,oracle_signature,true,16.901521,12.551521,145,0,0,0,1,
0.00,75,100075,0,,blind_repair,true,18.329782,14.009782,144,0,0,0,1,
0.00,75,100075,0,,family_repair,true,18.329782,14.009782,144,0,0,0,1,
0.00,75,100075,0,,edge_verifier,true,132.629782,14.009782,144,635,0,0,1,
0.00,75,100075,0,,acs,true,22.729782,14.009782,144,0,8,0,1,
0.00,75,100075,0,,oracle_signature,true,18.329782,14.009782,144,0,0,0,1,
0.00,76,100076,0,,blind_repair,true,16.054330,11.944330,137,0,0,0,1,
0.00,76,100076,0,,family_repair,true,16.054330,11.944330,137,0,0,0,1,
0.00,76,100076,0,,edge_verifier,true,131.254330,11.944330,137,640,0,0,1,
0.00,76,100076,0,,acs,true,20.454330,11.944330,137,0,8,0,1,
0.00,76,100076,0,,oracle_signature,true,16.054330,11.944330,137,0,0,0,1,
0.00,77,100077,0,,blind_repair,true,15.601585,11.671585,131,0,0,0,1,
0.00,77,100077,0,,family_repair,true,15.601585,11.671585,131,0,0,0,1,
0.00,77,100077,0,,edge_verifier,true,128.101585,11.671585,131,625,0,0,1,
0.00,77,100077,0,,acs,true,20.001585,11.671585,131,0,8,0,1,
0.00,77,100077,0,,oracle_signature,true,15.601585,11.671585,131,0,0,0,1,
0.00,78,100078,0,,blind_repair,true,15.005220,11.255220,125,0,0,0,1,
0.00,78,100078,0,,family_repair,true,15.005220,11.255220,125,0,0,0,1,
0.00,78,100078,0,,edge_verifier,true,125.705220,11.255220,125,615,0,0,1,
0.00,78,100078,0,,acs,true,19.405220,11.255220,125,0,8,0,1,
0.00,78,100078,0,,oracle_signature,true,15.005220,11.255220,125,0,0,0,1,
0.00,79,100079,0,,blind_repair,true,16.376277,12.116277,142,0,0,0,1,
0.00,79,100079,0,,family_repair,true,16.376277,12.116277,142,0,0,0,1,
0.00,79,100079,0,,edge_verifier,true,133.376277,12.116277,142,650,0,0,1,
0.00,79,100079,0,,acs,true,20.776277,12.116277,142,0,8,0,1,
0.00,79,100079,0,,oracle_signature,true,16.376277,12.116277,142,0,0,0,1,
0.00,80,100080,0,,blind_repair,true,16.289961,12.149961,138,0,0,0,1,
0.00,80,100080,0,,family_repair,true,16.289961,12.149961,138,0,0,0,1,
0.00,80,100080,0,,edge_verifier,true,131.489961,12.149961,138,640,0,0,1,
0.00,80,100080,0,,acs,true,20.689961,12.149961,138,0,8,0,1,
0.00,80,100080,0,,oracle_signature,true,16.289961,12.149961,138,0,0,0,1,
0.00,81,100081,0,,blind_repair,true,13.958803,10.538803,114,0,0,0,1,
0.00,81,100081,0,,family_repair,true,13.958803,10.538803,114,0,0,0,1,
0.00,81,100081,0,,edge_verifier,true,115.658803,10.538803,114,565,0,0,1,
0.00,81,100081,0,,acs,true,18.358803,10.538803,114,0,8,0,1,
0.00,81,100081,0,,oracle_signature,true,13.958803,10.538803,114,0,0,0,1,
0.00,82,100082,0,,blind_repair,true,16.415447,12.335447,136,0,0,0,1,
0.00,82,100082,0,,family_repair,true,16.415447,12.335447,136,0,0,0,1,
0.00,82,100082,0,,edge_verifier,true,127.115447,12.335447,136,615,0,0,1,
0.00,82,100082,0,,acs,true,20.815447,12.335447,136,0,8,0,1,
0.00,82,100082,0,,oracle_signature,true,16.415447,12.335447,136,0,0,0,1,
0.00,83,100083,0,,blind_repair,true,16.410385,12.300385,137,0,0,0,1,
0.00,83,100083,0,,family_repair,true,16.410385,12.300385,137,0,0,0,1,
0.00,83,100083,0,,edge_verifier,true,129.810385,12.300385,137,630,0,0,1,
0.00,83,100083,0,,acs,true,20.810385,12.300385,137,0,8,0,1,
0.00,83,100083,0,,oracle_signature,true,16.410385,12.300385,137,0,0,0,1,
0.00,84,100084,0,,blind_repair,true,15.480499,11.490499,133,0,0,0,1,
0.00,84,100084,0,,family_repair,true,15.480499,11.490499,133,0,0,0,1,
0.00,84,100084,0,,edge_verifier,true,129.780499,11.490499,133,635,0,0,1,
0.00,84,100084,0,,acs,true,19.880499,11.490499,133,0,8,0,1,
0.00,84,100084,0,,oracle_signature,true,15.480499,11.490499,133,0,0,0,1,
0.00,85,100085,0,,blind_repair,true,13.664081,10.244081,114,0,0,0,1,
0.00,85,100085,0,,family_repair,true,13.664081,10.244081,114,0,0,0,1,
0.00,85,100085,0,,edge_verifier,true,115.364081,10.244081,114,565,0,0,1,
0.00,85,100085,0,,acs,true,18.064081,10.244081,114,0,8,0,1,
0.00,85,100085,0,,oracle_signature,true,13.664081,10.244081,114,0,0,0,1,
0.00,86,100086,0,,blind_repair,true,14.133209,10.353209,126,0,0,0,1,
0.00,86,100086,0,,family_repair,true,14.133209,10.353209,126,0,0,0,1,
0.00,86,100086,0,,edge_verifier,true,124.833209,10.353209,126,615,0,0,1,
0.00,86,100086,0,,acs,true,18.533209,10.353209,126,0,8,0,1,
0.00,86,100086,0,,oracle_signature,true,14.133209,10.353209,126,0,0,0,1,
0.00,87,100087,0,,blind_repair,true,16.614608,12.504608,137,0,0,0,1,
0.00,87,100087,0,,family_repair,true,16.614608,12.504608,137,0,0,0,1,
0.00,87,100087,0,,edge_verifier,true,130.914608,12.504608,137,635,0,0,1,
0.00,87,100087,0,,acs,true,21.014608,12.504608,137,0,8,0,1,
0.00,87,100087,0,,oracle_signature,true,16.614608,12.504608,137,0,0,0,1,
0.00,88,100088,0,,blind_repair,true,14.959139,11.269139,123,0,0,0,1,
0.00,88,100088,0,,family_repair,true,14.959139,11.269139,123,0,0,0,1,
0.00,88,100088,0,,edge_verifier,true,124.759139,11.269139,123,610,0,0,1,
0.00,88,100088,0,,acs,true,19.359139,11.269139,123,0,8,0,1,
0.00,88,100088,0,,oracle_signature,true,14.959139,11.269139,123,0,0,0,1,
0.00,89,100089,0,,blind_repair,true,16.518358,12.408358,137,0,0,0,1,
0.00,89,100089,0,,family_repair,true,16.518358,12.408358,137,0,0,0,1,
0.00,89,100089,0,,edge_verifier,true,129.918358,12.408358,137,630,0,0,1,
0.00,89,100089,0,,acs,true,20.918358,12.408358,137,0,8,0,1,
0.00,89,100089,0,,oracle_signature,true,16.518358,12.408358,137,0,0,0,1,
0.00,90,100090,0,,blind_repair,true,15.651587,11.631587,134,0,0,0,1,
0.00,90,100090,0,,family_repair,true,15.651587,11.631587,134,0,0,0,1,
0.00,90,100090,0,,edge_verifier,true,129.951587,11.631587,134,635,0,0,1,
0.00,90,100090,0,,acs,true,20.051587,11.631587,134,0,8,0,1,
0.00,90,100090,0,,oracle_signature,true,15.651587,11.631587,134,0,0,0,1,
0.00,91,100091,0,,blind_repair,true,14.905530,10.975530,131,0,0,0,1,
0.00,91,100091,0,,family_repair,true,14.905530,10.975530,131,0,0,0,1,
0.00,91,100091,0,,edge_verifier,true,126.505530,10.975530,131,620,0,0,1,
0.00,91,100091,0,,acs,true,19.305530,10.975530,131,0,8,0,1,
0.00,91,100091,0,,oracle_signature,true,14.905530,10.975530,131,0,0,0,1,
0.00,92,100092,0,,blind_repair,true,16.640059,12.440059,140,0,0,0,1,
0.00,92,100092,0,,family_repair,true,16.640059,12.440059,140,0,0,0,1,
0.00,92,100092,0,,edge_verifier,true,129.140059,12.440059,140,625,0,0,1,
0.00,92,100092,0,,acs,true,21.040059,12.440059,140,0,8,0,1,
0.00,92,100092,0,,oracle_signature,true,16.640059,12.440059,140,0,0,0,1,
0.00,93,100093,0,,blind_repair,true,16.043824,12.053824,133,0,0,0,1,
0.00,93,100093,0,,family_repair,true,16.043824,12.053824,133,0,0,0,1,
0.00,93,100093,0,,edge_verifier,true,130.343824,12.053824,133,635,0,0,1,
0.00,93,100093,0,,acs,true,20.443824,12.053824,133,0,8,0,1,
0.00,93,100093,0,,oracle_signature,true,16.043824,12.053824,133,0,0,0,1,
0.00,94,100094,0,,blind_repair,true,16.544871,12.434871,137,0,0,0,1,
0.00,94,100094,0,,family_repair,true,16.544871,12.434871,137,0,0,0,1,
0.00,94,100094,0,,edge_verifier,true,129.044871,12.434871,137,625,0,0,1,
0.00,94,100094,0,,acs,true,20.944871,12.434871,137,0,8,0,1,
0.00,94,100094,0,,oracle_signature,true,16.544871,12.434871,137,0,0,0,1,
0.00,95,100095,0,,blind_repair,true,15.773470,11.633470,138,0,0,0,1,
0.00,95,100095,0,,family_repair,true,15.773470,11.633470,138,0,0,0,1,
0.00,95,100095,0,,edge_verifier,true,128.273470,11.633470,138,625,0,0,1,
0.00,95,100095,0,,acs,true,20.173470,11.633470,138,0,8,0,1,
0.00,95,100095,0,,oracle_signature,true,15.773470,11.633470,138,0,0,0,1,
0.00,96,100096,0,,blind_repair,true,15.003200,11.133200,129,0,0,0,1,
0.00,96,100096,0,,family_repair,true,15.003200,11.133200,129,0,0,0,1,
0.00,96,100096,0,,edge_verifier,true,125.703200,11.133200,129,615,0,0,1,
0.00,96,100096,0,,acs,true,19.403200,11.133200,129,0,8,0,1,
0.00,96,100096,0,,oracle_signature,true,15.003200,11.133200,129,0,0,0,1,
0.00,97,100097,0,,blind_repair,true,15.748710,11.758710,133,0,0,0,1,
0.00,97,100097,0,,family_repair,true,15.748710,11.758710,133,0,0,0,1,
0.00,97,100097,0,,edge_verifier,true,127.348710,11.758710,133,620,0,0,1,
0.00,97,100097,0,,acs,true,20.148710,11.758710,133,0,8,0,1,
0.00,97,100097,0,,oracle_signature,true,15.748710,11.758710,133,0,0,0,1,
0.00,98,100098,0,,blind_repair,true,14.759952,10.679952,136,0,0,0,1,
0.00,98,100098,0,,family_repair,true,14.759952,10.679952,136,0,0,0,1,
0.00,98,100098,0,,edge_verifier,true,128.159952,10.679952,136,630,0,0,1,
0.00,98,100098,0,,acs,true,19.159952,10.679952,136,0,8,0,1,
0.00,98,100098,0,,oracle_signature,true,14.759952,10.679952,136,0,0,0,1,
0.00,99,100099,0,,blind_repair,true,16.847778,12.617778,141,0,0,0,1,
0.00,99,100099,0,,family_repair,true,16.847778,12.617778,141,0,0,0,1,
0.00,99,100099,0,,edge_verifier,true,130.247778,12.617778,141,630,0,0,1,
0.00,99,100099,0,,acs,true,21.247778,12.617778,141,0,8,0,1,
0.00,99,100099,0,,oracle_signature,true,16.847778,12.617778,141,0,0,0,1,
0.00,100,100100,0,,blind_repair,true,17.780528,13.400528,146,0,0,0,1,
0.00,100,100100,0,,family_repair,true,17.780528,13.400528,146,0,0,0,1,
0.00,100,100100,0,,edge_verifier,true,133.880528,13.400528,146,645,0,0,1,
0.00,100,100100,0,,acs,true,22.180528,13.400528,146,0,8,0,1,
0.00,100,100100,0,,oracle_signature,true,17.780528,13.400528,146,0,0,0,1,
0.00,101,100101,0,,blind_repair,true,15.748605,11.998605,125,0,0,0,1,
0.00,101,100101,0,,family_repair,true,15.748605,11.998605,125,0,0,0,1,
0.00,101,100101,0,,edge_verifier,true,126.448605,11.998605,125,615,0,0,1,
0.00,101,100101,0,,acs,true,20.148605,11.998605,125,0,8,0,1,
0.00,101,100101,0,,oracle_signature,true,15.748605,11.998605,125,0,0,0,1,
0.00,102,100102,0,,blind_repair,true,16.681689,12.481689,140,0,0,0,1,
0.00,102,100102,0,,family_repair,true,16.681689,12.481689,140,0,0,0,1,
0.00,102,100102,0,,edge_verifier,true,130.981689,12.481689,140,635,0,0,1,
0.00,102,100102,0,,acs,true,21.081689,12.481689,140,0,8,0,1,
0.00,102,100102,0,,oracle_signature,true,16.681689,12.481689,140,0,0,0,1,
0.00,103,100103,0,,blind_repair,true,15.771702,11.661702,137,0,0,0,1,
0.00,103,100103,0,,family_repair,true,15.771702,11.661702,137,0,0,0,1,
0.00,103,100103,0,,edge_verifier,true,128.271702,11.661702,137,625,0,0,1,
0.00,103,100103,0,,acs,true,20.171702,11.661702,137,0,8,0,1,
0.00,103,100103,0,,oracle_signature,true,15.771702,11.661702,137,0,0,0,1,
0.00,104,100104,0,,blind_repair,true,15.308234,11.408234,130,0,0,0,1,
0.00,104,100104,0,,family_repair,true,15.308234,11.408234,130,0,0,0,1,
0.00,104,100104,0,,edge_verifier,true,125.108234,11.408234,130,610,0,0,1,
0.00,104,100104,0,,acs,true,19.708234,11.408234,130,0,8,0,1,
0.00,104,100104,0,,oracle_signature,true,15.308234,11.408234,130,0,0,0,1,
0.00,105,100105,0,,blind_repair,true,15.095352,10.895352,140,0,0,0,1,
0.00,105,100105,0,,family_repair,true,15.095352,10.895352,140,0,0,0,1,
0.00,105,100105,0,,edge_verifier,true,128.495352,10.895352,140,630,0,0,1,
0.00,105,100105,0,,acs,true,19.495352,10.895352,140,0,8,0,1,
0.00,105,100105,0,,oracle_signature,true,15.095352,10.895352,140,0,0,0,1,
0.00,106,100106,0,,blind_repair,true,16.695537,12.555537,138,0,0,0,1,
0.00,106,100106,0,,family_repair,true,16.695537,12.555537,138,0,0,0,1,
0.00,106,100106,0,,edge_verifier,true,130.995537,12.555537,138,635,0,0,1,
0.00,106,100106,0,,acs,true,21.095537,12.555537,138,0,8,0,1,
0.00,106,100106,0,,oracle_signature,true,16.695537,12.555537,138,0,0,0,1,
0.00,107,100107,0,,blind_repair,true,16.299545,11.979545,144,0,0,0,1,
0.00,107,100107,0,,family_repair,true,16.299545,11.979545,144,0,0,0,1,
0.00,107,100107,0,,edge_verifier,true,134.199545,11.979545,144,655,0,0,1,
0.00,107,100107,0,,acs,true,20.699545,11.979545,144,0,8,0,1,
0.00,107,100107,0,,oracle_signature,true,16.299545,11.979545,144,0,0,0,1,
0.00,108,100108,0,,blind_repair,true,14.451168,10.431168,134,0,0,0,1,
0.00,108,100108,0,,family_repair,true,14.451168,10.431168,134,0,0,0,1,
0.00,108,100108,0,,edge_verifier,true,126.951168,10.431168,134,625,0,0,1,
0.00,108,100108,0,,acs,true,18.851168,10.431168,134,0,8,0,1,
0.00,108,100108,0,,oracle_signature,true,14.451168,10.431168,134,0,0,0,1,
0.00,109,100109,0,,blind_repair,true,15.245862,11.435862,127,0,0,0,1,
0.00,109,100109,0,,family_repair,true,15.245862,11.435862,127,0,0,0,1,
0.00,109,100109,0,,edge_verifier,true,125.045862,11.435862,127,610,0,0,1,
0.00,109,100109,0,,acs,true,19.645862,11.435862,127,0,8,0,1,
0.00,109,100109,0,,oracle_signature,true,15.245862,11.435862,127,0,0,0,1,
0.00,110,100110,0,,blind_repair,true,15.161559,11.111559,135,0,0,0,1,
0.00,110,100110,0,,family_repair,true,15.161559,11.111559,135,0,0,0,1,
0.00,110,100110,0,,edge_verifier,true,132.161559,11.111559,135,650,0,0,1,
0.00,110,100110,0,,acs,true,19.561559,11.111559,135,0,8,0,1,
0.00,110,100110,0,,oracle_signature,true,15.161559,11.111559,135,0,0,0,1,
0.00,111,100111,0,,blind_repair,true,14.392826,10.612826,126,0,0,0,1,
0.00,111,100111,0,,family_repair,true,14.392826,10.612826,126,0,0,0,1,
0.00,111,100111,0,,edge_verifier,true,121.492826,10.612826,126,595,0,0,1,
0.00,111,100111,0,,acs,true,18.792826,10.612826,126,0,8,0,1,
0.00,111,100111,0,,oracle_signature,true,14.392826,10.612826,126,0,0,0,1,
0.00,112,100112,0,,blind_repair,true,14.949790,11.019790,131,0,0,0,1,
0.00,112,100112,0,,family_repair,true,14.949790,11.019790,131,0,0,0,1,
0.00,112,100112,0,,edge_verifier,true,127.449790,11.019790,131,625,0,0,1,
0.00,112,100112,0,,acs,true,19.349790,11.019790,131,0,8,0,1,
0.00,112,100112,0,,oracle_signature,true,14.949790,11.019790,131,0,0,0,1,
0.00,113,100113,0,,blind_repair,true,15.286415,11.296415,133,0,0,0,1,
0.00,113,100113,0,,family_repair,true,15.286415,11.296415,133,0,0,0,1,
0.00,113,100113,0,,edge_verifier,true,128.686415,11.296415,133,630,0,0,1,
0.00,113,100113,0,,acs,true,19.686415,11.296415,133,0,8,0,1,
0.00,113,100113,0,,oracle_signature,true,15.286415,11.296415,133,0,0,0,1,
0.00,114,100114,0,,blind_repair,true,16.375631,12.205631,139,0,0,0,1,
0.00,114,100114,0,,family_repair,true,16.375631,12.205631,139,0,0,0,1,
0.00,114,100114,0,,edge_verifier,true,127.975631,12.205631,139,620,0,0,1,
0.00,114,100114,0,,acs,true,20.775631,12.205631,139,0,8,0,1,
0.00,114,100114,0,,oracle_signature,true,16.375631,12.205631,139,0,0,0,1,
0.00,115,100115,0,,blind_repair,true,16.743924,12.363924,146,0,0,0,1,
0.00,115,100115,0,,family_repair,true,16.743924,12.363924,146,0,0,0,1,
0.00,115,100115,0,,edge_verifier,true,131.943924,12.363924,146,640,0,0,1,
0.00,115,100115,0,,acs,true,21.143924,12.363924,146,0,8,0,1,
0.00,115,100115,0,,oracle_signature,true,16.743924,12.363924,146,0,0,0,1,
0.00,116,100116,0,,blind_repair,true,18.223542,13.903542,144,0,0,0,1,
0.00,116,100116,0,,family_repair,true,18.223542,13.903542,144,0,0,0,1,
0.00,116,100116,0,,edge_verifier,true,131.623542,13.903542,144,630,0,0,1,
0.00,116,100116,0,,acs,true,22.623542,13.903542,144,0,8,0,1,
0.00,116,100116,0,,oracle_signature,true,18.223542,13.903542,144,0,0,0,1,
0.00,117,100117,0,,blind_repair,true,14.892753,11.082753,127,0,0,0,1,
0.00,117,100117,0,,family_repair,true,14.892753,11.082753,127,0,0,0,1,
0.00,117,100117,0,,edge_verifier,true,126.492753,11.082753,127,620,0,0,1,
0.00,117,100117,0,,acs,true,19.292753,11.082753,127,0,8,0,1,
0.00,117,100117,0,,oracle_signature,true,14.892753,11.082753,127,0,0,0,1,
0.00,118,100118,0,,blind_repair,true,16.648231,12.538231,137,0,0,0,1,
0.00,118,100118,0,,family_repair,true,16.648231,12.538231,137,0,0,0,1,
0.00,118,100118,0,,edge_verifier,true,131.848231,12.538231,137,640,0,0,1,
0.00,118,100118,0,,acs,true,21.048231,12.538231,137,0,8,0,1,
0.00,118,100118,0,,oracle_signature,true,16.648231,12.538231,137,0,0,0,1,
0.00,119,100119,0,,blind_repair,true,15.920382,11.660382,142,0,0,0,1,
0.00,119,100119,0,,family_repair,true,15.920382,11.660382,142,0,0,0,1,
0.00,119,100119,0,,edge_verifier,true,130.220382,11.660382,142,635,0,0,1,
0.00,119,100119,0,,acs,true,20.320382,11.660382,142,0,8,0,1,
0.00,119,100119,0,,oracle_signature,true,15.920382,11.660382,142,0,0,0,1,
0.00,120,100120,0,,blind_repair,true,16.805709,12.605709,140,0,0,0,1,
0.00,120,100120,0,,family_repair,true,16.805709,12.605709,140,0,0,0,1,
0.00,120,100120,0,,edge_verifier,true,132.005709,12.605709,140,640,0,0,1,
0.00,120,100120,0,,acs,true,21.205709,12.605709,140,0,8,0,1,
0.00,120,100120,0,,oracle_signature,true,16.805709,12.605709,140,0,0,0,1,
0.00,121,100121,0,,blind_repair,true,14.655249,10.815249,128,0,0,0,1,
0.00,121,100121,0,,family_repair,true,14.655249,10.815249,128,0,0,0,1,
0.00,121,100121,0,,edge_verifier,true,125.355249,10.815249,128,615,0,0,1,
0.00,121,100121,0,,acs,true,19.055249,10.815249,128,0,8,0,1,
0.00,121,100121,0,,oracle_signature,true,14.655249,10.815249,128,0,0,0,1,
0.00,122,100122,0,,blind_repair,true,17.585706,13.415706,139,0,0,0,1,
0.00,122,100122,0,,family_repair,true,17.585706,13.415706,139,0,0,0,1,
0.00,122,100122,0,,edge_verifier,true,131.885706,13.415706,139,635,0,0,1,
0.00,122,100122,0,,acs,true,21.985706,13.415706,139,0,8,0,1,
0.00,122,100122,0,,oracle_signature,true,17.585706,13.415706,139,0,0,0,1,
0.00,123,100123,0,,blind_repair,true,14.865799,10.995799,129,0,0,0,1,
0.00,123,100123,0,,family_repair,true,14.865799,10.995799,129,0,0,0,1,
0.00,123,100123,0,,edge_verifier,true,125.565799,10.995799,129,615,0,0,1,
0.00,123,100123,0,,acs,true,19.265799,10.995799,129,0,8,0,1,
0.00,123,100123,0,,oracle_signature,true,14.865799,10.995799,129,0,0,0,1,
0.00,124,100124,0,,blind_repair,true,15.791108,11.921108,129,0,0,0,1,
0.00,124,100124,0,,family_repair,true,15.791108,11.921108,129,0,0,0,1,
0.00,124,100124,0,,edge_verifier,true,124.691108,11.921108,129,605,0,0,1,
0.00,124,100124,0,,acs,true,20.191108,11.921108,129,0,8,0,1,
0.00,124,100124,0,,oracle_signature,true,15.791108,11.921108,129,0,0,0,1,
0.00,125,100125,0,,blind_repair,true,16.030255,11.920255,137,0,0,0,1,
0.00,125,100125,0,,family_repair,true,16.030255,11.920255,137,0,0,0,1,
0.00,125,100125,0,,edge_verifier,true,130.330255,11.920255,137,635,0,0,1,
0.00,125,100125,0,,acs,true,20.430255,11.920255,137,0,8,0,1,
0.00,125,100125,0,,oracle_signature,true,16.030255,11.920255,137,0,0,0,1,
0.00,126,100126,0,,blind_repair,true,16.904626,12.524626,146,0,0,0,1,
0.00,126,100126,0,,family_repair,true,16.904626,12.524626,146,0,0,0,1,
0.00,126,100126,0,,edge_verifier,true,132.104626,12.524626,146,640,0,0,1,
0.00,126,100126,0,,acs,true,21.304626,12.524626,146,0,8,0,1,
0.00,126,100126,0,,oracle_signature,true,16.904626,12.524626,146,0,0,0,1,
0.00,127,100127,0,,blind_repair,true,16.549802,12.319802,141,0,0,0,1,
0.00,127,100127,0,,family_repair,true,16.549802,12.319802,141,0,0,0,1,
0.00,127,100127,0,,edge_verifier,true,132.649802,12.319802,141,645,0,0,1,
0.00,127,100127,0,,acs,true,20.949802,12.319802,141,0,8,0,1,
0.00,127,100127,0,,oracle_signature,true,16.549802,12.319802,141,0,0,0,1,
0.00,128,100128,0,,blind_repair,true,14.756922,11.096922,122,0,0,0,1,
0.00,128,100128,0,,family_repair,true,14.756922,11.096922,122,0,0,0,1,
0.00,128,100128,0,,edge_verifier,true,123.656922,11.096922,122,605,0,0,1,
0.00,128,100128,0,,acs,true,19.156922,11.096922,122,0,8,0,1,
0.00,128,100128,0,,oracle_signature,true,14.756922,11.096922,122,0,0,0,1,
0.00,129,100129,0,,blind_repair,true,15.479747,11.369747,137,0,0,0,1,
0.00,129,100129,0,,family_repair,true,15.479747,11.369747,137,0,0,0,1,
0.00,129,100129,0,,edge_verifier,true,127.979747,11.369747,137,625,0,0,1,
0.00,129,100129,0,,acs,true,19.879747,11.369747,137,0,8,0,1,
